Timesteps,AmgClassCPU,AmgFreeCPU,CgDiagCPU,CgLusgsCPU,GmresDiagCPU,GmresLusgsCPU,CgDiagGPU,GmresDiagGPU
3036,16334.54,13639.04,12953.80,10970.94,18012.90,12476.22,11205.44,12629.79
3037,16339.29,13642.48,12957.56,10974.24,18017.42,12480.05,11209.10,12633.71
3038,16344.29,13646.05,12961.56,10977.79,18021.93,12483.84,11212.53,12637.64
3039,16348.84,13649.63,12965.59,10981.28,18026.77,12487.58,11215.98,12641.63
3040,16353.43,13653.20,12969.32,10984.54,18030.96,12491.31,11219.39,12645.49
3041,16358.08,13656.64,12973.03,10987.83,18035.15,12494.63,11222.80,12649.34
3042,16362.63,13660.07,12976.69,10991.09,18039.66,12498.36,11226.21,12653.19
3043,16367.23,13663.53,12980.50,10994.44,18044.18,12502.10,11229.62,12657.07
3044,16371.81,13666.96,12984.39,10997.87,18048.69,12505.90,11233.06,12660.99
3045,16376.39,13670.26,12988.22,11001.22,18053.21,12509.68,11236.48,12664.91
3046,16381.01,13673.56,12992.10,11004.61,18057.86,12513.41,11239.92,12668.84
3047,16385.59,13676.85,12995.88,11008.00,18062.40,12517.15,11243.43,12672.81
3048,16390.36,13680.15,12999.67,11011.37,18066.92,12520.88,11247.09,12676.75
3049,16394.99,13683.44,13003.43,11014.71,18071.11,12524.62,11250.52,12680.60
3050,16399.46,13686.74,13007.15,11018.00,18075.62,12528.35,11253.91,12684.46
3051,16403.95,13690.18,13010.86,11021.29,18079.82,12532.17,11257.39,12688.31
3052,16408.45,13693.47,13014.43,11024.56,18084.02,12535.48,11260.86,12692.16
3053,16412.95,13696.77,13017.98,11027.80,18088.21,12539.22,11264.24,12696.02
3054,16417.51,13700.07,13021.53,11031.04,18092.40,12542.53,11267.63,12699.88
3055,16422.01,13703.50,13025.11,11034.31,18096.59,12546.27,11271.02,12703.74
3056,16426.64,13710.30,13028.71,11037.56,18100.79,12549.58,11274.41,12707.60
3057,16431.21,13716.76,13032.34,11040.82,18104.98,12553.32,11277.77,12711.39
3058,16435.78,13720.04,13036.08,11044.16,18109.21,12556.70,11281.18,12715.21
3059,16440.27,13723.33,13039.81,11047.50,18113.73,12560.44,11284.65,12719.13
3060,16444.72,13726.62,13043.54,11050.82,18118.24,12563.75,11288.06,12722.92
3061,16449.29,13729.90,13047.15,11054.06,18122.43,12567.48,11291.45,12726.85
3062,16453.97,13733.19,13051.10,11057.51,18126.94,12571.22,11294.89,12731.04
3063,16458.52,13736.48,13054.72,11060.76,18131.51,12574.96,11298.28,12734.94
3064,16463.18,13739.82,13058.46,11064.04,18135.41,12578.27,11301.69,12739.07
3065,16467.81,13743.11,13062.29,11067.39,18139.92,12582.03,11305.09,12743.04
3066,16472.30,13746.40,13066.01,11070.65,18144.44,12585.76,11308.54,12747.14
3067,16476.82,13749.55,13069.87,11074.04,18148.95,12589.50,11311.97,12751.10
3068,16481.31,13752.70,13073.44,11077.27,18153.14,12593.23,11315.36,12755.15
3069,16485.87,13755.85,13077.03,11080.51,18157.71,12596.97,11318.74,12759.26
3070,16490.58,13759.00,13080.64,11083.79,18161.90,12600.70,11322.12,12763.11
3071,16495.10,13762.15,13084.21,11087.03,18166.09,12604.44,11325.51,12766.96
3072,16499.59,13765.31,13087.77,11090.27,18170.28,12608.17,11328.90,12770.83
3073,16504.06,13768.46,13091.32,11093.51,18174.47,12611.90,11332.35,12774.65
3074,16508.59,13771.61,13094.87,11096.74,18178.66,12615.64,11335.85,12778.52
3075,16513.08,13774.76,13098.42,11099.98,18182.88,12619.37,11339.24,12782.38
3076,16517.59,13777.91,13102.00,11103.22,18187.08,12623.11,11342.63,12786.25
3077,16522.07,13781.20,13105.86,11106.56,18191.28,12626.84,11346.06,12790.17
3078,16526.52,13784.48,13109.41,11109.87,18195.47,12630.18,11349.53,12794.31
3079,16531.02,13787.82,13113.13,11113.14,18199.34,12633.92,11353.19,12798.08
3080,16535.51,13791.15,13116.84,11116.48,18203.53,12637.23,11356.60,12801.95
3081,16540.28,13794.44,13120.41,11119.67,18208.04,12640.97,11360.11,12805.88
3082,16544.87,13797.72,13124.12,11123.01,18212.23,12644.28,11363.50,12810.00
3083,16549.42,13801.01,13127.72,11126.24,18216.75,12648.01,11366.89,12813.86
3084,16554.07,13804.30,13131.28,11129.47,18220.94,12651.33,11370.27,12817.72
3085,16558.69,13807.59,13135.15,11132.82,18225.13,12655.15,11373.72,12821.57
3086,16563.46,13810.87,13138.89,11136.26,18229.64,12658.46,11377.15,12825.44
3087,16568.18,13814.19,13142.92,11139.75,18234.59,12662.20,11380.59,12829.44
3088,16572.78,13817.48,13146.89,11143.19,18239.76,12665.93,11384.05,12833.51
3089,16577.13,13820.63,13150.62,11146.45,18243.95,12669.67,11387.46,12837.37
3090,16581.58,13823.92,13154.24,11149.70,18248.14,12673.40,11390.85,12841.24
3091,16586.17,13827.21,13157.98,11153.05,18252.33,12677.14,11394.26,12845.08
3092,16590.93,13830.49,13161.87,11156.47,18257.17,12680.93,11397.69,12849.01
3093,16595.49,13833.78,13165.72,11159.98,18261.69,12684.67,11401.12,12852.93
3094,16600.12,13837.07,13169.56,11163.34,18266.20,12688.40,11404.55,12856.86
3095,16604.60,13840.40,13173.44,11166.73,18270.72,12692.14,11407.98,12860.75
3096,16609.16,13843.68,13177.32,11170.09,18274.91,12695.87,11411.41,12864.62
3097,16613.81,13846.97,13181.29,11173.46,18279.42,12699.61,11414.89,12868.55
3098,16618.60,13850.26,13185.11,11176.80,18284.00,12703.34,11418.55,12872.58
3099,16623.15,13853.55,13188.92,11180.15,18288.51,12707.14,11421.97,12876.59
3100,16627.58,13856.84,13192.75,11183.59,18293.03,12710.87,11425.37,12880.77
3101,16632.01,13860.12,13196.37,11186.88,18297.22,12714.61,11428.73,12884.85
3102,16636.51,13863.43,13200.15,11190.14,18301.41,12718.34,11432.20,12888.71
3103,16640.99,13866.72,13203.73,11193.37,18305.64,12722.07,11435.70,12892.61
3104,16645.57,13870.00,13207.54,11196.60,18309.87,12725.81,11439.11,12896.75
3105,16650.17,13873.29,13211.11,11199.96,18314.39,12729.61,11442.50,12900.68
3106,16654.66,13876.58,13214.67,11203.18,18318.90,12733.44,11445.90,12904.55
3107,16659.18,13879.87,13218.44,11206.40,18323.10,12737.18,11449.29,12908.41
3108,16663.61,13883.16,13221.96,11209.71,18327.61,12740.91,11452.69,12912.27
3109,16668.01,13886.44,13225.49,11212.94,18331.86,12744.65,11456.07,12916.10
3110,16672.64,13890.00,13229.34,11216.27,18336.07,12748.38,11459.57,12919.97
3111,16677.28,13893.43,13232.93,11219.51,18340.26,12752.12,11462.96,12923.87
3112,16681.90,13896.85,13237.05,11223.05,18345.75,12756.42,11466.41,12928.26
3113,16686.50,13900.27,13241.10,11226.53,18351.24,12760.58,11469.81,12932.28
3114,16691.18,13903.70,13244.68,11229.77,18355.78,12764.32,11473.20,12936.18
3115,16695.75,13907.12,13248.61,11233.21,18360.35,12768.05,11476.62,12940.24
3116,16700.36,13912.25,13252.54,11236.68,18365.19,12771.79,11480.05,12944.49
3117,16705.01,13917.51,13256.45,11239.95,18369.71,12775.53,11483.51,12948.53
3118,16709.62,13922.62,13260.21,11243.30,18374.22,12779.31,11486.91,12952.40
3119,16714.34,13927.73,13263.92,11246.47,18378.41,12782.70,11490.32,12956.26
3120,16718.98,13931.15,13267.62,11249.76,18382.60,12786.43,11493.71,12960.03
3121,16723.68,13934.58,13271.14,11252.95,18386.79,12789.75,11497.10,12963.96
3122,16728.27,13938.03,13274.67,11256.17,18390.99,12793.48,11500.49,12968.00
3123,16732.77,13943.17,13278.27,11259.44,18395.18,12796.80,11503.88,12971.90
3124,16737.34,13948.28,13281.91,11262.67,18399.37,12800.53,11507.32,12975.76
3125,16742.00,13951.85,13285.54,11265.90,18403.56,12804.31,11510.71,12979.70
3126,16746.48,13957.09,13289.42,11269.25,18408.10,12808.25,11514.15,12983.83
3127,16750.96,13960.79,13293.27,11272.62,18412.62,12812.05,11517.58,12987.72
3128,16755.75,13966.27,13297.46,11276.17,18418.11,12816.21,11521.04,12991.87
3129,16760.31,13971.66,13301.23,11279.43,18422.62,12819.94,11524.45,12995.88
3130,16764.95,13977.18,13305.19,11282.83,18427.13,12823.68,11527.86,13000.07
3131,16769.57,13980.74,13308.78,11286.14,18431.72,12827.41,11531.25,13003.99
3132,16774.14,13986.40,13312.73,11289.53,18436.26,12831.30,11534.69,13007.93
3133,16778.75,13992.17,13316.60,11292.91,18441.10,12835.04,11538.13,13011.97
3134,16783.36,13997.83,13320.41,11296.25,18445.93,12838.77,11541.54,13016.29
3135,16787.94,14003.49,13324.19,11299.59,18450.45,12842.51,11544.95,13020.44
3136,16792.57,14009.01,13328.06,11302.93,18454.97,12846.24,11548.39,13024.34
3137,16797.12,14014.51,13332.30,11306.45,18460.83,12850.40,11551.82,13028.54
3138,16801.82,14018.08,13336.50,11310.11,18466.64,12854.59,11555.26,13032.74
3139,16806.44,14023.47,13340.55,11313.60,18471.81,12858.44,11558.74,13036.80
3140,16811.00,14028.99,13344.12,11316.85,18476.32,12862.17,11562.14,13040.74
3141,16815.65,14034.65,13348.15,11320.33,18481.54,12866.33,11565.59,13044.77
3142,16820.24,14040.41,13352.07,11323.74,18486.71,12870.06,11569.02,13048.84
3143,16824.80,14046.23,13356.15,11327.13,18491.55,12873.80,11572.45,13052.83
3144,16829.38,14052.16,13360.09,11330.53,18496.39,12877.54,11575.86,13056.84
3145,16833.99,14058.23,13364.04,11333.97,18501.56,12881.42,11579.29,13060.88
3146,16838.60,14064.63,13368.09,11337.44,18506.77,12885.21,11582.73,13065.19
3147,16843.23,14070.98,13371.82,11340.76,18511.29,12888.95,11586.14,13069.13
3148,16847.80,14079.28,13375.54,11344.03,18515.81,12892.69,11589.63,13073.11
3149,16852.58,14087.91,13379.58,11347.48,18520.32,12896.42,11593.31,13077.11
3150,16857.18,14095.31,13383.54,11350.83,18524.51,12900.16,11596.85,13081.25
3151,16861.72,14102.24,13387.36,11354.17,18529.03,12903.90,11600.35,13085.08
3152,16866.22,14105.40,13390.79,11357.32,18533.75,12907.21,11604.04,13088.96
3153,16870.70,14108.56,13394.32,11360.62,18537.62,12910.95,11607.75,13092.72
3154,16875.21,14111.71,13397.96,11363.87,18542.13,12914.68,11611.48,13096.74
3155,16879.71,14115.04,13401.93,11367.27,18546.65,12918.42,11614.89,13100.89
3156,16884.22,14118.20,13406.00,11370.73,18551.82,12922.15,11618.33,13104.89
3157,16888.70,14121.36,13410.00,11374.18,18557.07,12925.89,11621.76,13108.96
3158,16893.53,14124.94,13414.44,11377.87,18562.91,12930.14,11625.21,13113.16
3159,16898.19,14128.24,13418.62,11381.36,18568.07,12933.93,11628.65,13117.18
3160,16902.80,14131.54,13422.71,11384.86,18573.23,12937.67,11632.11,13121.23
3161,16907.41,14134.70,13426.65,11388.29,18578.40,12941.40,11635.55,13125.20
3162,16912.01,14137.86,13430.69,11391.70,18583.26,12945.14,11638.98,13129.17
3163,16916.70,14141.15,13434.76,11395.18,18588.75,12949.30,11642.42,13133.26
3164,16921.33,14144.59,13438.96,11398.72,18594.56,12953.45,11645.93,13137.47
3165,16926.11,14147.89,13443.04,11402.22,18599.72,12957.69,11649.63,13141.54
3166,16930.77,14151.05,13446.90,11405.59,18604.24,12961.42,11653.07,13145.48
3167,16935.22,14154.35,13450.74,11409.05,18608.44,12965.16,11656.50,13149.34
3168,16939.95,14157.79,13454.93,11412.58,18613.93,12969.31,11660.06,13153.41
3169,16944.55,14161.09,13458.95,11416.00,18619.09,12973.05,11663.49,13157.48
3170,16949.16,14164.44,13463.05,11419.50,18624.58,12976.78,11666.91,13161.44
3171,16953.75,14167.74,13467.07,11422.94,18629.74,12980.65,11670.35,13165.29
3172,16958.40,14171.04,13470.98,11426.31,18634.35,12984.41,11673.86,13169.07
3173,16963.05,14174.34,13474.57,11429.57,18638.86,12988.14,11677.51,13172.94
3174,16967.65,14177.64,13478.20,11432.83,18643.37,12991.88,11680.88,13177.00
3175,16972.15,14180.94,13481.77,11436.18,18647.89,12995.62,11684.31,13181.01
3176,16976.66,14184.24,13485.56,11439.52,18652.41,12999.35,11687.74,13184.77
3177,16981.26,14187.55,13489.14,11442.75,18656.71,13003.09,11691.15,13188.46
3178,16985.84,14192.59,13493.07,11446.17,18661.24,13006.88,11694.58,13192.48
3179,16990.61,14196.03,13496.89,11449.52,18666.08,13010.61,11697.99,13196.55
3180,16995.33,14199.47,13500.70,11452.86,18670.92,13014.35,11701.41,13200.56
3181,16999.94,14203.05,13504.74,11456.24,18675.75,13018.08,11704.83,13204.56
3182,17004.61,14206.49,13508.39,11459.56,18680.28,13021.82,11708.26,13208.43
3183,17009.08,14211.48,13511.85,11462.77,18684.52,13025.13,11711.63,13212.29
3184,17013.59,14214.95,13515.31,11465.95,18688.71,13028.89,11715.03,13216.09
3185,17018.19,14218.49,13519.32,11469.46,18693.87,13033.22,11718.47,13220.15
3186,17022.83,14221.81,13522.84,11472.69,18698.06,13037.01,11721.82,13223.98
3187,17027.44,14225.11,13526.62,11476.05,18702.57,13040.75,11725.23,13227.84
3188,17032.28,14228.69,13531.06,11479.72,18709.12,13044.90,11728.67,13232.18
3189,17036.82,14232.14,13534.90,11483.12,18713.31,13048.64,11732.15,13236.01
3190,17041.64,14235.58,13539.01,11486.70,18718.80,13052.79,11735.76,13240.23
3191,17046.42,14239.08,13543.19,11490.25,18724.29,13057.00,11739.46,13244.61
3192,17050.99,14244.24,13547.23,11493.74,18729.78,13061.16,11743.01,13248.78
3193,17055.60,14247.82,13551.14,11497.03,18734.37,13064.89,11746.57,13252.72
3194,17060.20,14253.09,13555.22,11500.46,18738.89,13068.63,11750.16,13256.73
3195,17064.80,14256.53,13559.13,11503.90,18743.73,13072.36,11753.84,13260.73
3196,17069.55,14261.81,13563.30,11507.45,18749.54,13076.52,11757.48,13264.94
3197,17074.12,14265.56,13566.91,11510.72,18754.06,13080.31,11761.05,13268.70
3198,17078.81,14270.98,13570.56,11514.00,18758.63,13084.05,11764.52,13272.73
3199,17083.45,14276.67,13574.45,11517.37,18763.47,13087.79,11767.91,13276.73
3200,17088.23,14282.65,13578.47,11520.77,18768.31,13091.52,11771.35,13280.74
3201,17092.80,14288.63,13582.20,11524.06,18772.82,13095.26,11774.75,13284.50
3202,17097.24,14295.88,13586.11,11527.47,18777.34,13098.99,11778.18,13288.26
3203,17101.84,14301.57,13590.01,11530.84,18782.24,13102.73,11781.62,13292.08
3204,17106.38,14309.10,13593.98,11534.27,18786.75,13106.46,11785.10,13295.86
3205,17111.02,14315.19,13598.17,11537.67,18791.60,13110.20,11788.54,13299.68
3206,17115.52,14321.02,13601.99,11541.03,18796.12,13113.93,11791.95,13303.44
3207,17119.99,14327.00,13605.84,11544.40,18800.95,13117.67,11795.37,13307.40
3208,17124.61,14332.98,13609.46,11547.69,18805.15,13121.40,11798.76,13311.28
3209,17129.26,14338.81,13613.07,11550.92,18809.34,13124.72,11802.15,13315.14
3210,17133.81,14346.20,13616.58,11554.14,18813.53,13128.45,11805.54,13318.95
3211,17138.44,14351.90,13620.05,11557.33,18817.73,13131.77,11808.92,13322.91
3212,17143.28,14357.46,13623.51,11560.53,18821.92,13135.51,11812.32,13326.73
3213,17147.94,14363.08,13626.98,11563.73,18826.11,13138.83,11815.71,13330.57
3214,17152.54,14368.71,13630.51,11566.93,18830.31,13142.56,11819.09,13334.45
3215,17157.26,14374.27,13634.09,11570.18,18834.57,13145.88,11822.48,13338.25
3216,17161.96,14381.52,13638.16,11573.56,18839.09,13149.61,11825.91,13342.20
3217,17166.70,14388.82,13642.34,11577.16,18844.25,13153.78,11829.35,13346.28
3218,17171.58,14394.55,13646.61,11580.82,18850.06,13157.97,11832.87,13350.50
3219,17176.51,14400.25,13651.00,11584.56,18856.28,13162.55,11836.57,13354.78
3220,17181.15,14405.94,13655.06,11588.08,18861.82,13166.70,11840.00,13358.81
3221,17185.81,14411.64,13658.81,11591.43,18866.66,13170.44,11843.41,13362.49
3222,17190.44,14417.56,13662.66,11594.82,18871.18,13174.18,11846.84,13366.33
3223,17195.01,14425.09,13666.59,11598.27,18876.02,13177.91,11850.26,13370.15
3224,17199.70,14431.20,13670.90,11601.88,18881.86,13182.22,11853.71,13374.15
3225,17204.39,14439.75,13674.99,11605.38,18886.70,13185.95,11857.20,13378.02
3226,17208.99,14446.17,13679.09,11608.99,18891.87,13190.11,11860.71,13381.84
3227,17213.66,14449.59,13683.17,11612.49,18896.70,13193.84,11864.16,13385.74
3228,17218.26,14452.88,13687.24,11615.95,18901.54,13197.58,11867.60,13389.76
3229,17222.84,14456.17,13691.22,11619.39,18906.06,13201.31,11871.03,13393.57
3230,17227.41,14459.45,13695.10,11622.84,18910.58,13205.08,11874.46,13397.69
3231,17231.90,14462.62,13698.96,11626.26,18915.09,13208.82,11877.88,13401.56
3232,17236.30,14465.78,13702.76,11629.67,18919.29,13212.56,11881.29,13405.38
3233,17240.98,14468.93,13706.55,11632.98,18923.80,13216.29,11884.78,13409.18
3234,17245.50,14472.22,13710.30,11636.40,18927.99,13220.03,11888.19,13412.99
3235,17249.97,14475.50,13714.06,11639.64,18932.21,13223.76,11891.60,13416.66
3236,17254.46,14478.79,13717.80,11643.06,18936.72,13227.50,11894.98,13420.40
3237,17258.98,14482.07,13721.56,11646.29,18940.91,13231.24,11898.39,13424.31
3238,17263.63,14485.36,13725.31,11649.71,18945.43,13234.98,11901.80,13428.16
3239,17268.32,14488.70,13728.89,11652.95,18949.30,13238.29,11905.18,13431.98
3240,17272.92,14492.02,13732.67,11656.34,18953.81,13242.03,11908.62,13435.86
3241,17277.51,14495.31,13736.42,11659.60,18958.45,13245.76,11912.03,13439.77
3242,17282.09,14498.60,13739.98,11662.97,18962.64,13249.08,11915.42,13443.67
3243,17286.70,14501.88,13743.71,11666.19,18967.16,13252.81,11918.83,13447.52
3244,17291.38,14505.17,13747.58,11669.61,18971.68,13256.64,11922.26,13451.44
3245,17296.16,14508.59,13751.65,11673.11,18977.16,13260.85,11925.70,13455.56
3246,17300.73,14512.02,13755.96,11676.69,18982.97,13265.00,11929.15,13459.75
3247,17305.31,14515.54,13760.12,11680.23,18988.46,13269.16,11932.59,13463.87
3248,17309.95,14518.96,13764.33,11683.80,18993.95,13273.32,11936.08,13468.03
3249,17314.87,14522.66,13768.71,11687.49,18999.76,13277.89,11939.77,13472.09
3250,17319.46,14525.94,13772.72,11690.98,19004.92,13282.11,11943.21,13476.21
3251,17324.25,14529.36,13776.71,11694.46,19010.09,13285.84,11946.72,13480.11
3252,17328.99,14532.79,13781.00,11698.05,19016.23,13290.00,11950.41,13484.21
3253,17333.64,14536.21,13785.13,11701.58,19022.04,13294.16,11953.86,13488.23
3254,17338.28,14539.63,13789.12,11705.06,19026.88,13297.89,11957.34,13492.07
3255,17342.87,14542.92,13793.06,11708.51,19032.05,13301.63,11960.86,13495.86
3256,17347.45,14546.34,13797.06,11711.96,19037.54,13305.88,11964.29,13499.82
3257,17352.22,14549.77,13801.15,11715.48,19043.36,13310.09,11967.73,13503.80
3258,17356.87,14553.06,13804.74,11718.73,19047.87,13313.82,11971.12,13507.46
3259,17361.36,14556.34,13808.60,11722.02,19052.39,13317.56,11974.55,13511.18
3260,17365.90,14559.63,13812.46,11725.40,19056.96,13321.29,11978.03,13515.15
3261,17370.54,14562.98,13816.44,11728.69,19061.80,13325.03,11981.72,13519.14
3262,17375.13,14566.32,13820.19,11732.09,19066.31,13328.78,11985.21,13523.17
3263,17379.73,14569.74,13824.31,11735.57,19071.15,13332.68,11988.65,13527.20
3264,17384.18,14573.03,13828.03,11738.82,19075.35,13336.42,11992.06,13531.10
3265,17388.68,14576.32,13831.83,11742.18,19079.54,13340.16,11995.47,13535.00
3266,17393.16,14579.61,13835.43,11745.43,19084.10,13343.89,11998.85,13538.87
3267,17397.61,14584.58,13839.24,11748.80,19088.62,13347.63,12002.26,13542.82
3268,17402.08,14587.92,13842.82,11752.06,19093.13,13351.36,12005.65,13546.56
3269,17406.57,14591.31,13846.66,11755.45,19097.65,13355.19,12009.08,13550.62
3270,17411.06,14594.60,13850.24,11758.70,19101.84,13358.94,12012.49,13554.59
3271,17415.60,14597.75,13853.77,11761.91,19105.71,13362.67,12015.87,13558.28
3272,17420.21,14601.03,13857.62,11765.31,19110.24,13366.41,12019.30,13562.10
3273,17424.80,14604.46,13861.60,11768.77,19115.07,13370.14,12022.73,13566.00
3274,17429.61,14607.88,13865.80,11772.30,19120.89,13374.30,12026.17,13570.30
3275,17434.22,14611.30,13869.96,11775.84,19126.37,13378.45,12029.68,13574.47
3276,17438.84,14614.89,13874.01,11779.33,19131.86,13382.19,12033.37,13578.69
3277,17443.48,14618.13,13877.91,11782.76,19136.38,13385.93,12036.79,13582.66
3278,17447.92,14621.42,13881.49,11786.01,19140.25,13389.24,12040.18,13586.36
3279,17452.53,14624.71,13885.42,11789.42,19144.76,13392.98,12043.60,13590.18
3280,17457.23,14628.40,13889.79,11793.09,19150.90,13397.56,12047.10,13594.49
3281,17462.01,14631.96,13894.11,11796.71,19156.77,13401.71,12050.79,13598.57
3282,17466.66,14635.39,13898.12,11800.18,19161.93,13405.57,12054.23,13602.72
3283,17471.24,14638.90,13902.13,11803.65,19167.10,13409.80,12057.66,13606.79
3284,17475.86,14642.35,13906.30,11807.11,19171.94,13413.54,12061.06,13610.85
3285,17480.49,14645.77,13910.24,11810.62,19176.78,13417.28,12064.50,13614.69
3286,17485.10,14649.20,13913.82,11813.88,19181.31,13421.02,12067.90,13618.70
3287,17489.69,14652.62,13917.67,11817.25,19185.50,13424.75,12071.32,13622.51
3288,17494.16,14656.04,13921.25,11820.52,19190.02,13428.49,12074.71,13626.55
3289,17498.62,14659.47,13925.10,11823.88,19194.21,13432.33,12078.14,13630.36
3290,17503.09,14662.92,13928.68,11827.14,19198.73,13436.06,12081.53,13634.16
3291,17507.57,14666.23,13932.52,11830.48,19202.92,13439.80,12084.95,13637.97
3292,17512.17,14669.66,13936.22,11833.81,19207.52,13443.54,12088.36,13641.84
3293,17516.92,14673.08,13940.24,11837.29,19212.69,13447.69,12091.79,13645.73
3294,17521.57,14676.51,13944.31,11840.84,19218.50,13451.85,12095.24,13649.80
3295,17526.24,14680.06,13947.96,11844.14,19222.36,13455.65,12098.63,13653.65
3296,17530.84,14686.77,13951.68,11847.44,19226.88,13459.39,12102.02,13657.37
3297,17535.43,14690.17,13955.49,11850.77,19231.11,13463.12,12105.42,13661.02
3298,17540.09,14693.48,13958.96,11853.99,19235.02,13466.44,12108.84,13664.65
3299,17544.55,14696.63,13962.52,11857.25,19239.21,13470.17,12112.22,13668.33
3300,17549.04,14699.78,13966.37,11860.80,19243.73,13473.91,12115.66,13671.99
3301,17553.68,14702.93,13969.81,11863.99,19247.60,13477.23,12119.01,13675.60
3302,17558.32,14706.22,13973.79,11867.45,19252.44,13480.99,12122.44,13679.51
3303,17562.92,14709.50,13977.99,11870.99,19258.26,13485.15,12125.88,13683.79
3304,17567.60,14712.82,13982.14,11874.51,19263.75,13489.31,12129.32,13687.82
3305,17572.26,14716.02,13986.18,11877.99,19269.24,13493.05,12132.77,13691.72
3306,17576.71,14719.17,13990.07,11881.37,19273.43,13496.78,12136.20,13695.90
3307,17581.37,14722.46,13993.61,11884.68,19277.30,13500.52,12139.58,13699.83
3308,17585.88,14725.75,13997.46,11888.05,19281.52,13504.28,12143.00,13703.91
3309,17590.72,14729.03,14001.02,11891.31,19286.04,13508.03,12146.38,13707.64
3310,17595.46,14732.32,14005.33,11894.85,19291.85,13512.18,12149.82,13711.75
3311,17600.35,14735.75,14009.69,11898.52,19297.66,13516.34,12153.27,13716.07
3312,17605.01,14739.09,14013.71,11902.00,19302.83,13520.50,12156.71,13720.33
3313,17609.72,14742.38,14017.70,11905.47,19308.09,13524.23,12160.19,13724.33
3314,17614.32,14745.67,14021.66,11908.89,19312.95,13527.97,12163.62,13728.39
3315,17619.04,14748.95,14025.54,11912.30,19317.46,13531.79,12167.02,13732.64
3316,17623.70,14752.24,14029.24,11915.54,19321.65,13535.53,12170.41,13736.86
3317,17628.19,14755.53,14032.84,11918.75,19325.52,13538.85,12173.80,13740.69
3318,17632.65,14758.82,14036.40,11921.98,19329.72,13542.58,12177.19,13744.68
3319,17637.15,14762.11,14040.12,11925.24,19333.99,13545.90,12180.59,13748.79
3320,17641.69,14765.47,14043.55,11928.41,19337.86,13549.22,12183.97,13752.63
3321,17646.20,14768.76,14047.39,11931.66,19342.05,13552.95,12187.38,13756.60
3322,17650.91,14772.05,14050.93,11935.08,19346.24,13556.78,12190.77,13760.76
3323,17655.35,14775.34,14054.80,11938.28,19350.75,13560.54,12194.17,13764.67
3324,17659.73,14778.63,14058.36,11941.63,19354.95,13564.28,12197.56,13768.62
3325,17664.29,14781.91,14062.20,11944.87,19359.54,13568.01,12200.96,13772.56
3326,17668.78,14785.20,14065.76,11948.22,19363.73,13571.75,12204.35,13776.45
3327,17673.23,14788.53,14069.61,11951.47,19368.24,13575.49,12207.78,13780.42
3328,17677.67,14791.86,14073.20,11954.82,19372.44,13579.24,12211.17,13784.57
3329,17682.16,14795.15,14077.04,11958.01,19376.95,13582.99,12214.59,13788.22
3330,17686.73,14798.44,14081.13,11961.51,19382.56,13587.15,12218.11,13792.46
3331,17691.49,14801.73,14085.01,11964.81,19387.08,13590.88,12221.79,13796.70
3332,17696.18,14805.01,14089.08,11968.32,19392.57,13595.04,12225.23,13801.12
3333,17700.81,14808.30,14093.18,11971.83,19398.06,13599.20,12228.68,13805.38
3334,17705.39,14811.59,14097.21,11975.31,19403.23,13602.93,12232.19,13809.51
3335,17709.87,14814.74,14101.08,11978.66,19407.81,13606.72,12235.87,13813.57
3336,17714.53,14818.03,14104.71,11981.86,19411.68,13610.03,12239.26,13817.39
3337,17718.99,14821.32,14108.30,11985.09,19415.87,13613.77,12242.65,13821.41
3338,17723.58,14824.60,14112.15,11988.48,19420.38,13617.51,12246.05,13825.48
3339,17728.22,14827.89,14116.03,11991.88,19425.22,13621.24,12249.45,13829.59
3340,17733.01,14831.31,14120.33,11995.49,19431.08,13625.40,12252.93,13834.04
3341,17737.60,14834.60,14124.20,11998.82,19435.62,13629.14,12256.62,13838.06
3342,17742.52,14838.09,14128.62,12002.46,19441.44,13633.29,12260.09,13842.41
3343,17747.08,14841.64,14132.95,12006.00,19446.92,13637.45,12263.53,13846.82
3344,17751.65,14844.94,14136.93,12009.47,19451.44,13641.19,12266.96,13850.88
3345,17756.23,14848.23,14140.78,12012.85,19456.02,13644.92,12270.39,13854.88
3346,17760.69,14851.52,14144.48,12016.06,19460.56,13648.24,12273.78,13858.82
3347,17765.35,14854.81,14148.10,12019.36,19464.43,13651.98,12277.19,13862.65
3348,17769.81,14858.10,14151.67,12022.52,19468.30,13655.36,12280.58,13866.52
3349,17774.32,14861.38,14155.31,12025.77,19472.49,13659.10,12283.98,13870.40
3350,17778.85,14864.73,14159.01,12029.02,19476.68,13662.42,12287.38,13874.39
3351,17783.44,14868.02,14162.56,12032.24,19480.94,13666.15,12290.76,13878.59
3352,17787.96,14871.32,14166.14,12035.48,19485.16,13669.47,12294.16,13882.74
3353,17792.61,14874.61,14169.70,12038.71,19489.03,13672.79,12297.54,13886.64
3354,17797.06,14877.90,14173.27,12041.95,19492.90,13676.52,12300.93,13890.57
3355,17801.52,14881.18,14176.89,12045.18,19497.09,13679.90,12304.32,13894.52
3356,17805.98,14884.47,14180.69,12048.51,19501.28,13683.66,12307.75,13898.65
3357,17810.42,14887.76,14184.52,12051.83,19505.82,13686.97,12311.17,13902.61
3358,17815.02,14891.05,14188.07,12055.03,19509.76,13690.71,12314.55,13906.51
