Total Analysis (h),29.1440611111,25.8094641667,24.9077719444,20.7155313889,36.4418519444,23.6620922222,17.8938516667,20.6850272222
No. of Solves,6548,9314,6555,6482,6479,6479,6555,6479
No. of Timesteps,6427,6427,6427,6428,6428,6428,6427,6428
Total (sec),53204.62099,25858.6146,32279.63836,17502.6533,74165.6568,28200.71469,5274.31413,15474.15316
Ave. / Timestep (msec),8278.297960168,4023.4346662518,5022.5048016182,2722.8769912881,11537.9055382701,4387.1678111388,820.6494678699,2407.3044741755
Ave. / Solve (msec),8125.3239141723,2776.3167919261,4924.429955759,2700.1933508177,11447.0839327057,4352.6338462726,804.6245812357,2388.3551720945
,,,,,,,,
Timesteps,AmgClassCPU,AmgFreeCPU,CgDiagCPU,CgLusgsCPU,GmresDiagCPU,GmresLusgsCPU,CgDiagGPU,GmresDiagGPU
189,3557.931,2915.967,3240.265,2471.037,5419.299,3025.352,2202.202,2495.586
190,3576.124,2938.422,3255.166,2482.843,5440.303,3039.548,2212.239,2507.07
191,3591.009,2960.917,3270.126,2494.728,5460.301,3052.568,2222.274,2518.801
192,3606.432,2983.512,3284.47,2506.022,5478.255,3065.452,2232.3,2529.796
193,3622.011,3005.971,3298.384,2517.783,5496.208,3078.368,2242.298,2540.978
194,3637.929,3023.725,3313.287,2530.486,5519.195,3092.573,2252.447,2552.955
195,3660.95,3046.181,3328.261,2543.265,5545.328,3108.063,2262.476,2565.742
196,3683.76,3068.691,3343.209,2555.841,5577.328,3123.754,2272.513,2579.185
197,3698.928,3091.168,3358.104,2568.745,5603.259,3139.284,2282.532,2591.708
198,3714.31,3118.626,3372.997,2581.2,5627.316,3154.893,2292.788,2603.84
199,3729.86,3141.139,3387.893,2593.454,5651.391,3170.439,2303.579,2615.972
200,3748.395,3163.633,3402.662,2605.429,5669.561,3183.324,2313.594,2627.112
201,3764.062,3190.95,3417.577,2617.685,5696.472,3197.664,2323.676,2639.741
202,3779.305,3218.343,3432.468,2629.87,5722.427,3211.843,2333.699,2652.198
203,3795.037,3245.65,3447.465,2642.113,5746.432,3226.147,2343.761,2664.029
204,3813.116,3272.952,3461.816,2653.786,5768.406,3239.02,2353.988,2675.984
205,3833.117,3300.321,3476.722,2666.291,5797.312,3253.356,2364.008,2688.918
206,3855.475,3318.062,3491.671,2679.124,5830.165,3268.902,2374.121,2702.522
207,3876.557,3335.735,3506.557,2691.978,5857.1,3284.439,2384.154,2715.129
208,3897.252,3358.311,3521.519,2704.359,5883.064,3298.805,2394.164,2727.571
209,3917.56,3376.597,3536.402,2717.028,5909.01,3314.285,2404.178,2740.007
210,3935.939,3394.292,3551.325,2728.897,5928.943,3328.503,2414.198,2751.454
211,3955.688,3416.736,3566.012,2741.009,5955.96,3342.674,2424.302,2764.088
212,3976.204,3439.156,3580.892,2752.984,5981.873,3357.016,2434.324,2776.526
213,3997.637,3462.156,3596.024,2765.011,6006.863,3371.326,2444.377,2788.806
214,4019.149,3485.079,3610.91,2777.336,6033.908,3385.512,2454.446,2801.071
215,4041.531,3507.958,3625.836,2789.893,6060.974,3401.142,2464.455,2813.503
216,4063.376,3531.397,3640.766,2802.446,6088.852,3417.913,2474.505,2826.279
217,4078.666,3559.532,3655.64,2815.76,6116.881,3433.592,2484.514,2839.075
218,4095.156,3592.98,3670.515,2828.657,6147.896,3450.611,2494.535,2852.646
219,4110.987,3611.944,3685.382,2841.92,6181.876,3468.731,2504.522,2865.727
220,4127.937,3632.373,3700.263,2855.159,6211.977,3485.534,2514.528,2878.807
221,4143.765,3643.1,3715.137,2867.661,6241.849,3501.175,2524.62,2891.903
