#CpuCgLusgs98304
Simulated_Time(sec),CPU_Time(sec)
1.90E-01,1547.972
1.90E-01,1549.996
1.90E-01,1552.024
1.90E-01,1554.063
1.90E-01,1556.13
1.90E-01,1558.118
1.91E-01,1560.096
1.91E-01,1562.144
1.91E-01,1564.246
1.91E-01,1566.294
1.91E-01,1568.267
1.91E-01,1570.321
1.92E-01,1572.354
1.92E-01,1574.377
1.92E-01,1576.344
1.92E-01,1578.352
1.92E-01,1580.395
1.92E-01,1582.448
1.92E-01,1584.482
1.93E-01,1586.575
1.93E-01,1588.628
1.93E-01,1590.676
1.93E-01,1592.689
1.93E-01,1594.707
1.93E-01,1596.731
1.94E-01,1598.754
1.94E-01,1600.772
1.94E-01,1602.79
1.94E-01,1604.798
1.94E-01,1606.761
1.94E-01,1608.719
1.95E-01,1610.772
1.95E-01,1612.795
1.95E-01,1614.929
1.95E-01,1617.002
1.95E-01,1619.01
1.95E-01,1621.053
1.96E-01,1623.086
1.96E-01,1625.044
1.96E-01,1627.037
1.96E-01,1629.049
1.96E-01,1631.062
1.96E-01,1633.13
1.97E-01,1635.122
1.97E-01,1637.155
1.97E-01,1639.218
1.97E-01,1641.241
1.97E-01,1643.26
1.97E-01,1645.289
1.98E-01,1647.371
1.98E-01,1649.519
1.98E-01,1651.542
1.98E-01,1653.54
1.98E-01,1655.548
1.98E-01,1657.587
1.99E-01,1659.625
1.99E-01,1661.658
1.99E-01,1663.721
1.99E-01,1665.74
1.99E-01,1667.718
1.99E-01,1669.742
2.00E-01,1671.76
2.00E-01,1673.824
2.00E-01,1675.882
2.00E-01,1677.925
2.00E-01,1679.923
2.00E-01,1682.086
2.01E-01,1684.159
2.01E-01,1686.136
2.01E-01,1688.12
2.01E-01,1690.164
2.01E-01,1692.207
2.01E-01,1694.145
2.02E-01,1696.138
2.02E-01,1698.151
2.02E-01,1700.189
2.02E-01,1702.252
2.02E-01,1704.247
2.02E-01,1706.26
2.02E-01,1708.353
2.03E-01,1710.381
2.03E-01,1712.349
2.03E-01,1714.387
2.03E-01,1716.401
2.03E-01,1718.409
2.03E-01,1720.471
2.04E-01,1722.504
2.04E-01,1724.478
2.04E-01,1726.506
2.04E-01,1728.494
2.04E-01,1730.488
2.04E-01,1732.516
2.05E-01,1734.519
2.05E-01,1736.513
2.05E-01,1738.481
2.05E-01,1740.525
2.05E-01,1742.583
2.05E-01,1744.627
2.06E-01,1746.65
2.06E-01,1748.649
2.06E-01,1750.642
2.06E-01,1752.665
2.06E-01,1754.779
2.06E-01,1756.886
2.07E-01,1758.925
2.07E-01,1760.953
2.07E-01,1763.017
2.07E-01,1764.987
2.07E-01,1766.935
2.07E-01,1768.898
2.07E-01,1770.87
2.08E-01,1772.838
2.08E-01,1774.927
2.08E-01,1777.086
2.08E-01,1779.159
2.08E-01,1781.142
2.08E-01,1783.146
2.09E-01,1785.144
2.09E-01,1787.173
2.09E-01,1789.16
2.09E-01,1791.149
2.09E-01,1793.153
2.09E-01,1795.116
2.10E-01,1797.154
2.10E-01,1799.162
2.10E-01,1801.145
2.10E-01,1803.144
2.10E-01,1805.202
2.10E-01,1807.25
2.11E-01,1809.258
2.11E-01,1811.226
2.11E-01,1813.185
2.11E-01,1815.308
2.11E-01,1817.286
2.11E-01,1819.315
2.12E-01,1821.294
2.12E-01,1823.323
2.12E-01,1825.357
2.12E-01,1827.446
2.12E-01,1829.495
2.12E-01,1831.514
2.12E-01,1833.537
2.13E-01,1835.571
2.13E-01,1837.595
2.13E-01,1839.584
2.13E-01,1841.547
2.13E-01,1843.466
2.13E-01,1845.479
2.14E-01,1847.508
2.14E-01,1849.526
2.14E-01,1851.454
2.14E-01,1853.503
2.14E-01,1855.482
2.14E-01,1857.39
2.15E-01,1859.394
2.15E-01,1861.422
2.15E-01,1863.461
2.15E-01,1865.469
2.15E-01,1867.438
2.15E-01,1869.407
2.15E-01,1871.426
2.16E-01,1873.455
2.16E-01,1875.468
2.16E-01,1877.407
2.16E-01,1879.425
2.16E-01,1881.469
2.16E-01,1883.529
2.17E-01,1885.538
2.17E-01,1887.581
2.17E-01,1889.619
2.17E-01,1891.693
2.17E-01,1893.791
2.17E-01,1895.684
2.18E-01,1897.638
2.18E-01,1899.636
2.18E-01,1901.584
2.18E-01,1903.563
2.18E-01,1905.566
2.18E-01,1907.475
2.18E-01,1909.503
2.19E-01,1911.517
2.19E-01,1913.541
2.19E-01,1915.539
2.19E-01,1917.583
2.19E-01,1919.561
2.19E-01,1921.6
2.20E-01,1923.633
2.20E-01,1925.591
2.20E-01,1927.589
2.20E-01,1929.633
2.20E-01,1931.657
2.20E-01,1933.715
2.21E-01,1935.764
2.21E-01,1937.757
2.21E-01,1939.71
2.21E-01,1941.689
2.21E-01,1943.689
2.21E-01,1945.663
2.21E-01,1947.661
2.22E-01,1949.7
2.22E-01,1951.743
2.22E-01,1953.741
2.22E-01,1955.743
2.22E-01,1957.703
2.22E-01,1959.718
2.23E-01,1961.691
2.23E-01,1963.675
2.23E-01,1965.714
2.23E-01,1967.739
2.23E-01,1969.744
2.23E-01,1971.773
2.23E-01,1973.807
2.24E-01,1975.831
2.24E-01,1977.839
2.24E-01,1979.847
2.24E-01,1981.771
2.24E-01,1983.804
2.24E-01,1985.858
