Timesteps,AmgClassCPU,AmgFreeCPU,CgDiagCPU,CgLusgsCPU,GmresDiagCPU,GmresLusgsCPU,CgDiagGPU,GmresDiagGPU
816,475.59,375.68,349.60,316.62,430.26,352.01,1011.32,692.59
817,476.17,376.14,350.00,316.99,430.73,352.43,1012.65,693.39
818,476.75,376.58,350.39,317.36,431.20,352.85,1013.38,694.19
819,477.33,377.02,350.78,317.72,431.67,353.28,1014.09,694.99
820,477.90,377.46,351.18,318.09,432.14,353.70,1015.36,695.80
821,478.48,377.89,351.58,318.46,432.61,354.13,1016.66,696.60
822,479.04,378.32,351.98,318.83,433.08,354.55,1018.54,697.40
823,479.61,378.75,352.37,319.20,433.55,354.97,1019.82,698.21
824,480.11,379.18,352.77,319.57,434.02,355.40,1021.60,699.03
825,480.67,379.59,353.16,319.94,434.49,355.82,1022.28,699.83
826,481.24,380.01,353.56,320.32,434.96,356.25,1023.04,700.63
827,481.86,380.49,353.99,320.70,435.50,356.67,1023.79,701.48
828,482.53,381.01,354.44,321.10,436.07,357.09,1024.52,702.35
829,483.18,381.50,354.88,321.49,436.64,357.52,1025.27,703.20
830,483.80,381.97,355.29,321.88,437.18,357.94,1027.66,704.05
831,484.39,382.42,355.73,322.28,437.68,358.37,1029.55,704.88
832,484.96,382.87,356.13,322.66,438.15,358.79,1030.79,705.68
833,485.54,383.31,356.54,323.03,438.62,359.21,1031.48,706.48
834,486.16,383.78,357.00,323.43,439.16,359.64,1032.22,707.33
835,486.69,384.27,357.48,323.85,439.73,360.06,1033.48,708.20
836,487.22,384.75,357.94,324.24,440.26,360.49,1034.19,709.05
837,487.73,385.22,358.37,324.63,440.80,360.91,1034.93,709.89
838,488.24,385.66,358.77,325.00,441.30,361.34,1035.63,710.71
839,488.75,386.09,359.17,325.37,441.77,361.76,1036.93,711.51
840,489.26,386.53,359.57,325.75,442.28,362.18,1037.66,712.33
841,489.76,386.97,359.97,326.11,442.75,362.61,1038.38,713.13
842,490.27,387.40,360.37,326.48,443.25,363.03,1039.09,713.95
843,490.77,387.80,360.77,326.86,443.72,363.46,1040.34,714.75
844,491.32,388.20,361.17,327.23,444.19,363.88,1041.03,715.55
845,491.82,388.62,361.57,327.60,444.66,364.30,1041.76,716.35
846,492.35,389.03,361.97,327.97,445.17,364.73,1042.49,717.16
847,492.85,389.44,362.38,328.34,445.67,365.15,1043.24,717.98
848,493.36,389.84,362.78,328.71,446.17,365.58,1044.00,718.80
849,493.93,390.27,363.17,329.08,446.64,366.00,1044.73,719.61
850,494.52,390.71,363.57,329.45,447.15,366.43,1045.48,720.44
851,495.10,391.15,363.98,329.83,447.65,366.85,1046.75,721.27
852,495.67,391.59,364.38,330.21,448.15,367.27,1047.50,722.10
853,496.26,392.04,364.79,330.58,448.66,367.70,1048.72,722.94
854,496.83,392.49,365.18,330.95,449.16,368.12,1050.03,723.77
855,497.43,392.93,365.59,331.32,449.67,368.55,1050.76,724.60
856,498.01,393.37,365.99,331.69,450.17,368.97,1051.44,725.43
857,498.52,394.08,366.40,332.07,450.67,369.39,1053.29,726.26
858,499.04,394.47,366.82,332.45,451.18,369.82,1054.04,727.09
859,499.54,394.84,367.23,332.82,451.68,370.24,1054.75,727.92
860,500.05,395.22,367.63,333.19,452.18,370.67,1056.05,728.75
861,500.55,395.59,368.03,333.56,452.65,371.09,1057.34,729.55
862,501.12,395.96,368.43,333.93,453.12,371.52,1058.59,730.35
863,501.62,396.34,368.83,334.30,453.59,371.94,1059.31,731.15
864,502.13,396.71,369.22,334.66,454.06,372.36,1060.59,731.95
865,502.65,397.08,369.63,335.04,454.57,372.79,1062.37,732.78
866,503.26,397.47,370.06,335.42,455.10,373.21,1064.77,733.62
867,503.77,397.86,370.50,335.80,455.64,373.64,1065.50,734.47
868,504.30,398.26,370.92,336.18,456.11,374.06,1066.76,735.28
869,504.86,398.64,371.33,336.56,456.58,374.49,1067.49,736.08
870,505.37,399.03,371.75,336.95,457.08,374.91,1068.22,736.91
871,505.89,399.41,372.14,337.32,457.55,375.33,1068.90,737.71
872,506.40,399.80,372.55,337.70,458.02,375.76,1070.20,738.52
873,506.92,400.19,372.95,338.07,458.49,376.18,1070.94,739.33
874,507.46,400.57,373.34,338.44,458.96,376.61,1071.69,740.13
875,507.99,400.96,373.75,338.81,459.44,377.03,1072.42,740.93
876,508.53,401.34,374.14,339.17,459.87,377.41,1074.23,741.73
877,509.10,401.72,374.54,339.54,460.34,377.84,1074.96,742.58
878,509.60,402.09,374.93,339.91,460.85,378.26,1076.19,743.40
879,510.15,402.46,375.32,340.28,461.32,378.69,1077.49,744.22
880,510.70,402.84,375.72,340.65,461.79,379.11,1078.76,745.09
881,511.28,403.21,376.13,341.02,462.26,379.53,1080.64,745.93
882,511.89,403.60,376.53,341.40,462.79,379.96,1081.36,746.80
883,512.45,403.97,376.93,341.77,463.26,380.38,1082.12,747.63
884,513.02,404.35,377.33,342.14,463.73,380.81,1082.87,748.44
885,513.59,404.72,377.73,342.51,464.20,381.23,1083.60,749.25
886,514.14,405.09,378.12,342.88,464.68,381.66,1084.89,750.07
887,514.70,405.47,378.52,343.25,465.15,382.08,1086.75,751.02
888,515.25,405.84,378.92,343.62,465.62,382.50,1088.01,751.85
889,515.80,406.21,379.31,343.98,466.09,382.93,1089.30,752.67
890,516.35,406.59,379.70,344.35,466.56,383.35,1091.09,753.45
891,516.89,406.96,380.09,344.72,467.03,383.78,1091.80,754.26
892,517.43,407.35,380.48,345.08,467.46,384.16,1092.52,755.05
893,517.99,407.72,380.89,345.45,467.93,384.58,1093.21,755.87
894,518.57,408.09,381.29,345.83,468.44,385.01,1093.97,756.70
895,519.16,408.48,381.70,346.20,468.94,385.43,1094.67,757.53
896,519.71,408.87,382.10,346.58,469.45,385.86,1097.12,758.36
897,520.24,409.25,382.49,346.94,469.92,386.28,1098.96,759.17
898,520.85,409.64,382.90,347.32,470.42,386.70,1100.24,760.13
899,521.45,410.02,383.30,347.69,470.92,387.13,1100.97,760.97
900,522.04,410.41,383.71,348.06,471.43,387.55,1101.70,761.81
901,522.64,410.80,384.11,348.44,471.93,387.98,1102.43,762.67
902,523.22,411.18,384.52,348.81,472.40,388.40,1104.22,763.48
903,523.72,411.57,384.93,349.18,472.87,388.83,1105.52,764.30
904,524.23,411.96,385.33,349.56,473.34,389.25,1106.82,765.12
905,524.74,412.34,385.71,349.91,473.78,389.63,1107.50,765.90
906,525.27,412.73,386.11,350.28,474.25,390.06,1108.77,766.72
907,525.85,413.11,386.51,350.65,474.72,390.48,1110.03,767.53
908,526.41,413.50,386.91,351.02,475.19,390.90,1110.73,768.34
909,526.98,413.89,387.31,351.39,475.66,391.33,1112.57,769.15
910,527.63,414.30,387.72,351.77,476.20,391.75,1113.83,770.01
911,528.21,414.88,388.12,352.14,476.70,392.18,1115.13,770.85
912,528.71,415.31,388.52,352.51,477.17,392.60,1116.43,771.70
913,529.28,415.74,388.93,352.88,477.64,393.03,1117.14,772.51
914,529.84,416.18,389.36,353.26,478.11,393.45,1118.41,773.32
915,530.42,416.65,389.79,353.65,478.62,393.87,1120.29,774.17
916,530.94,417.12,390.26,354.04,479.12,394.30,1121.60,775.05
917,531.52,417.57,390.67,354.41,479.59,394.72,1123.44,775.89
918,532.08,418.00,391.08,354.79,480.09,395.15,1124.19,776.72
919,532.67,418.47,391.50,355.17,480.60,395.57,1125.48,777.56
920,533.27,418.95,391.90,355.54,481.10,395.99,1127.33,778.40
921,533.88,419.43,392.31,355.92,481.64,396.42,1128.08,779.29
922,534.47,419.90,392.72,356.30,482.14,396.84,1128.80,780.15
923,535.03,420.35,393.12,356.67,482.61,397.27,1129.51,780.97
924,535.62,420.80,393.52,357.04,483.12,397.69,1130.79,781.81
925,536.26,421.31,393.93,357.42,483.65,398.11,1132.09,782.67
926,536.85,421.78,394.34,357.79,484.16,398.54,1133.38,783.51
927,537.44,422.25,394.74,358.16,484.66,398.96,1135.77,784.35
928,538.01,422.72,395.14,358.54,485.16,399.39,1137.02,785.19
929,538.57,423.18,395.54,358.91,485.67,399.81,1138.35,786.02
930,539.15,423.64,395.95,359.28,486.17,400.24,1139.08,786.86
931,539.71,424.08,396.34,359.65,486.64,400.66,1139.83,787.68
932,540.25,424.48,396.74,360.01,487.11,401.08,1141.13,788.50
933,540.81,424.90,397.13,360.38,487.58,401.51,1141.86,789.34
934,541.36,425.32,397.53,360.75,488.05,401.93,1142.58,790.15
935,541.91,425.73,397.92,361.12,488.52,402.36,1143.87,790.97
936,542.41,426.18,398.32,361.49,488.99,402.78,1144.58,791.78
937,543.08,426.70,398.75,361.88,489.53,403.21,1145.28,792.65
938,543.58,427.14,399.14,362.24,490.03,403.63,1146.57,793.52
939,544.16,427.57,399.53,362.61,490.51,404.05,1147.30,794.33
940,544.74,428.00,399.93,362.98,490.98,404.48,1147.97,795.13
941,545.31,428.43,400.32,363.35,491.45,404.90,1149.24,795.95
942,545.88,428.86,400.72,363.72,491.92,405.33,1149.97,796.76
943,546.39,429.28,401.11,364.09,492.39,405.75,1151.86,797.57
944,546.89,429.74,401.52,364.46,492.89,406.17,1153.11,798.41
945,547.40,430.19,401.92,364.83,493.39,406.60,1153.84,799.25
946,547.90,430.68,402.33,365.21,493.93,407.02,1155.17,800.10
947,548.41,431.13,402.74,365.59,494.44,407.45,1156.46,800.93
948,548.91,431.59,403.14,365.96,494.91,407.87,1157.77,801.75
949,549.42,432.06,403.54,366.33,495.41,408.30,1158.53,802.58
950,550.02,432.57,403.96,366.71,495.91,408.72,1159.82,803.41
951,550.54,433.04,404.37,367.09,496.42,409.14,1160.58,804.24
952,551.07,433.50,404.78,367.47,496.89,409.57,1162.43,805.05
953,551.68,433.95,405.18,367.85,497.39,409.99,1163.19,805.88
954,552.28,434.41,405.59,368.22,497.90,410.42,1165.05,806.71
955,552.87,434.87,406.00,368.60,498.40,410.84,1165.81,807.54
956,553.46,435.32,406.41,368.98,498.90,411.27,1167.67,808.37
957,554.05,435.78,406.82,369.35,499.37,411.69,1168.95,809.18
958,554.61,436.21,407.21,369.72,499.84,412.07,1169.71,809.96
959,555.16,436.61,407.60,370.09,500.31,412.45,1170.40,810.77
960,555.72,437.03,408.00,370.46,500.79,412.87,1171.13,811.59
961,556.30,437.45,408.40,370.83,501.26,413.30,1171.85,812.40
962,556.87,437.88,408.80,371.20,501.73,413.72,1172.54,813.21
963,557.65,438.41,409.22,371.59,502.26,414.15,1174.44,814.07
964,558.20,438.84,409.62,371.96,502.77,414.57,1175.16,814.91
965,558.74,439.25,410.01,372.33,503.24,415.00,1175.89,815.72
966,559.28,439.68,410.41,372.69,503.71,415.42,1176.60,816.54
967,559.84,440.12,410.82,373.07,504.18,415.84,1177.35,817.35
968,560.39,440.55,411.21,373.44,504.65,416.27,1178.63,818.17
969,560.90,441.01,411.63,373.82,505.15,416.69,1179.89,819.01
970,561.54,441.51,412.03,374.19,505.66,417.12,1181.15,819.86
971,562.17,442.00,412.44,374.57,506.19,417.54,1181.84,820.72
972,562.68,442.42,412.84,374.94,506.67,417.97,1183.13,821.52
973,563.18,442.89,413.25,375.32,507.17,418.39,1183.86,822.36
974,563.69,443.37,413.66,375.70,507.71,418.82,1184.61,823.19
975,564.19,443.90,414.08,376.08,508.24,419.24,1185.33,824.04
976,564.70,444.38,414.49,376.46,508.75,419.66,1186.01,824.88
977,565.20,444.85,414.89,376.83,509.25,420.09,1186.71,825.71
978,565.71,445.32,415.30,377.21,509.76,420.51,1188.54,826.55
979,566.21,445.79,415.70,377.58,510.26,420.94,1189.27,827.39
980,566.72,446.25,416.11,377.95,510.76,421.36,1191.08,828.23
981,567.22,446.71,416.51,378.33,511.23,421.79,1191.83,829.05
982,567.72,447.16,416.91,378.70,511.70,422.21,1192.59,829.86
983,568.23,447.62,417.31,379.07,512.18,422.63,1194.41,830.68
984,568.73,448.04,417.69,379.43,512.61,423.01,1195.13,831.47
985,569.23,448.45,418.09,379.80,513.08,423.44,1196.46,832.28
986,569.73,448.88,418.49,380.17,513.55,423.86,1197.21,833.10
987,570.29,449.31,418.88,380.54,514.02,424.29,1197.91,833.91
988,570.85,449.76,419.28,380.91,514.50,424.71,1199.21,834.73
989,571.51,450.29,419.71,381.29,515.03,425.14,1200.53,835.60
990,572.07,450.70,420.11,381.66,515.54,425.56,1201.27,836.44
991,572.60,451.11,420.50,382.02,516.01,425.98,1201.99,837.25
992,573.15,451.53,420.88,382.38,516.44,426.41,1202.74,838.04
993,573.71,451.93,421.27,382.75,516.91,426.79,1203.49,838.85
994,574.31,452.42,421.68,383.12,517.42,427.21,1204.73,839.69
995,574.89,452.91,422.09,383.50,517.96,427.64,1205.47,840.55
996,575.46,453.39,422.49,383.88,518.46,428.06,1206.22,841.39
997,576.02,453.84,422.90,384.25,518.93,428.49,1208.55,842.20
998,576.59,454.31,423.30,384.63,519.43,428.91,1210.43,843.04
999,577.15,454.78,423.71,385.00,519.94,429.34,1211.74,843.88
1000,577.67,455.31,424.13,385.38,520.48,429.76,1213.59,844.74
1001,578.17,455.79,424.54,385.76,520.98,430.18,1214.86,845.58
1002,578.68,456.26,424.95,386.14,521.48,430.61,1216.13,846.42
1003,579.18,456.74,425.36,386.52,521.99,431.03,1217.98,847.25
1004,579.69,457.21,425.77,386.90,522.49,431.46,1219.86,848.09
1005,580.20,457.68,426.18,387.28,523.00,431.88,1220.59,848.93
1006,580.71,458.16,426.59,387.66,523.50,432.31,1221.32,849.76
1007,581.21,458.63,427.00,388.04,524.00,432.73,1222.06,850.60
1008,581.82,459.08,427.41,388.41,524.47,433.15,1222.82,851.41
1009,582.38,459.51,427.93,388.84,524.98,433.58,1224.10,852.25
1010,582.92,459.96,428.36,389.23,525.48,434.00,1224.84,853.09
1011,583.43,460.40,428.77,389.60,525.99,434.43,1226.74,853.92
1012,583.93,460.83,429.18,389.98,526.46,434.85,1227.49,854.73
1013,584.44,461.26,429.58,390.35,526.93,435.28,1228.21,855.55
1014,584.96,461.77,429.99,390.72,527.46,435.70,1228.91,856.41
1015,585.64,462.29,430.41,391.10,528.00,436.13,1229.62,857.26
1016,586.15,462.74,430.81,391.47,528.47,436.55,1230.33,858.08
1017,586.71,463.18,431.22,391.85,528.94,436.97,1231.60,858.90
1018,587.29,463.63,431.61,392.21,529.41,437.40,1232.36,859.72
1019,587.80,464.12,432.02,392.59,529.95,437.82,1233.65,860.59
1020,588.30,464.62,432.43,392.97,530.49,438.25,1234.96,861.45
1021,588.81,465.06,432.83,393.34,530.96,438.67,1235.66,862.27
1022,589.41,465.53,433.23,393.71,531.46,439.10,1237.49,863.11
1023,589.97,466.00,433.64,394.09,531.97,439.52,1239.35,863.95
1024,590.48,466.71,434.05,394.46,532.47,439.94,1240.11,864.78
1025,590.99,467.09,434.47,394.84,533.01,440.37,1243.07,865.64
1026,591.50,467.47,434.88,395.22,533.51,440.79,1243.81,866.48
1027,592.00,467.84,435.28,395.59,533.98,441.22,1244.52,867.30
1028,592.51,468.22,435.68,395.96,534.45,441.64,1245.21,868.12
1029,593.01,468.59,436.07,396.33,534.92,442.07,1246.45,868.93
1030,593.51,468.97,436.47,396.70,535.39,442.49,1247.18,869.75
1031,594.02,469.34,436.86,397.06,535.87,442.91,1249.02,870.57
1032,594.53,469.72,437.26,397.44,536.37,443.34,1249.75,871.41
1033,595.03,470.09,437.67,397.81,536.84,443.76,1250.49,872.22
1034,595.53,470.47,438.06,398.18,537.31,444.19,1251.21,873.04
1035,596.05,470.84,438.45,398.55,537.78,444.61,1253.09,873.85
1036,596.55,471.22,438.85,398.91,538.25,445.04,1253.81,874.67
1037,597.10,471.59,439.24,399.28,538.72,445.46,1255.10,875.49
1038,597.61,471.97,439.63,399.64,539.19,445.89,1255.86,876.31
1039,598.11,472.34,440.03,400.02,539.66,446.31,1257.19,877.12
1040,598.89,472.74,440.46,400.40,540.20,446.73,1258.49,878.01
1041,599.41,473.25,440.87,400.77,540.67,447.16,1259.77,878.83
1042,599.92,473.63,441.27,401.14,541.14,447.58,1261.67,879.67
1043,600.50,474.00,441.68,401.52,541.65,448.01,1262.39,880.52
1044,601.03,474.38,442.08,401.90,542.15,448.43,1263.11,881.40
1045,601.60,474.75,442.49,402.27,542.66,448.86,1263.81,882.23
1046,602.20,475.13,442.89,402.65,543.16,449.28,1265.10,883.07
1047,602.79,475.50,443.30,403.02,543.66,449.71,1265.85,883.91
1048,603.37,475.88,443.70,403.39,544.17,450.13,1267.70,884.75
1049,604.02,476.27,444.12,403.77,544.70,450.55,1268.97,885.60
1050,604.61,476.64,444.52,404.15,545.21,450.98,1271.39,886.44
1051,605.20,477.02,444.93,404.52,545.71,451.40,1273.22,887.27
1052,605.77,477.39,445.33,404.89,546.18,451.83,1273.91,888.09
1053,606.28,477.77,445.73,405.27,546.65,452.25,1275.20,888.92
1054,606.79,478.14,446.12,405.63,547.12,452.68,1277.08,889.73
1055,607.30,478.52,446.52,406.01,547.60,453.10,1278.91,890.54
1056,607.81,478.89,446.91,406.37,548.07,453.53,1280.15,891.36
1057,608.39,479.27,447.30,406.74,548.54,453.95,1281.44,892.18
1058,608.89,479.64,447.69,407.11,549.01,454.37,1282.72,892.99
1059,609.40,480.02,448.08,407.48,549.48,454.80,1283.41,893.80
1060,609.91,480.39,448.48,407.85,549.95,455.22,1284.14,894.61
1061,610.44,480.77,448.87,408.22,550.42,455.65,1285.41,895.43
1062,611.00,481.14,449.27,408.58,550.89,456.07,1286.68,896.24
1063,611.55,481.52,449.66,408.95,551.33,456.45,1288.48,897.03
1064,612.09,481.90,450.06,409.32,551.80,456.88,1290.86,897.84
1065,612.71,482.30,450.48,409.70,552.34,457.30,1292.15,898.70
1066,613.34,482.93,450.89,410.08,552.87,457.73,1292.88,899.56
1067,613.92,483.37,451.30,410.45,553.38,458.15,1294.75,900.41
1068,614.55,483.85,451.71,410.83,553.88,458.57,1295.48,901.29
1069,615.15,484.32,452.12,411.21,554.38,459.00,1296.20,902.14
1070,615.75,484.74,452.52,411.58,554.89,459.42,1297.47,902.99
1071,616.37,485.20,452.93,411.96,555.39,459.85,1298.21,903.84
1072,616.96,485.64,453.34,412.34,555.90,460.27,1298.90,904.69
1073,617.54,486.08,453.75,412.72,556.40,460.70,1299.60,905.53
1074,618.22,486.59,454.17,413.10,556.94,461.12,1300.33,906.40
1075,618.72,487.04,454.58,413.47,557.44,461.55,1301.09,907.24
1076,619.23,487.48,454.98,413.85,557.95,461.97,1303.52,908.09
1077,619.74,487.93,455.39,414.23,558.42,462.39,1304.28,908.91
1078,620.25,488.37,455.79,414.60,558.89,462.82,1304.99,909.73
1079,620.75,488.81,456.20,414.98,559.36,463.24,1305.68,910.54
1080,621.32,489.25,456.59,415.34,559.83,463.67,1306.98,911.35
1081,621.90,489.69,456.99,415.72,560.30,464.09,1307.71,912.16
1082,622.47,490.13,457.39,416.09,560.77,464.52,1308.98,912.98
1083,623.05,490.57,457.79,416.46,561.24,464.94,1309.74,913.79
1084,623.56,491.02,458.18,416.83,561.71,465.37,1311.04,914.61
1085,624.06,491.42,458.58,417.19,562.18,465.79,1312.33,915.43
1086,624.57,491.83,458.97,417.56,562.65,466.22,1313.01,916.25
1087,625.12,492.26,459.36,417.93,563.13,466.64,1313.69,917.06
1088,625.67,492.69,459.76,418.29,563.60,467.06,1315.51,917.88
1089,626.22,493.12,460.17,418.67,564.07,467.49,1317.37,918.69
1090,626.76,493.53,460.57,419.04,564.54,467.91,1319.18,919.51
1091,627.37,494.05,460.99,419.42,565.11,468.34,1319.91,920.39
1092,627.89,494.53,461.40,419.80,565.61,468.76,1320.64,921.23
1093,628.49,495.00,461.81,420.18,566.12,469.19,1321.90,922.07
1094,629.05,495.43,462.22,420.56,566.62,469.61,1322.65,922.91
1095,629.64,495.90,462.65,420.94,567.12,470.04,1323.36,923.75
1096,630.24,496.37,463.07,421.32,567.63,470.46,1324.64,924.58
1097,630.83,496.82,463.48,421.70,568.10,470.88,1325.92,925.38
1098,631.43,497.34,463.89,422.08,568.64,471.31,1327.76,926.24
1099,632.05,497.81,464.29,422.45,569.14,471.73,1329.01,927.07
1100,632.55,498.26,464.70,422.83,569.64,472.16,1329.70,927.91
1101,633.06,498.72,465.11,423.21,570.15,472.58,1331.01,928.74
1102,633.57,499.19,465.54,423.59,570.65,473.01,1332.30,929.57
1103,634.09,499.65,465.98,423.97,571.16,473.43,1333.58,930.41
1104,634.60,500.11,466.40,424.35,571.66,473.86,1334.86,931.24
1105,635.11,500.55,466.80,424.73,572.13,474.28,1336.16,932.05
1106,635.62,500.99,467.19,425.09,572.60,474.71,1337.43,932.86
1107,636.12,501.43,467.59,425.46,573.07,475.13,1338.13,933.67
1108,636.68,501.87,468.00,425.83,573.54,475.55,1338.87,934.48
1109,637.19,502.30,468.40,426.20,574.02,475.98,1339.60,935.31
1110,637.70,502.73,468.79,426.57,574.49,476.40,1340.27,936.16
1111,638.30,503.16,469.19,426.94,574.96,476.83,1341.57,936.97
1112,638.86,503.59,469.59,427.31,575.43,477.25,1342.29,937.77
1113,639.43,504.02,469.99,427.68,575.90,477.68,1343.03,938.59
1114,639.93,504.45,470.38,428.05,576.37,478.10,1344.32,939.40
1115,640.44,504.90,470.79,428.42,576.87,478.53,1345.62,940.23
1116,640.97,505.43,471.21,428.82,577.44,478.95,1346.92,941.11
1117,641.48,505.91,471.62,429.19,577.95,479.38,1347.62,941.94
1118,641.98,506.36,472.02,429.57,578.42,479.80,1348.37,942.76
1119,642.49,506.82,472.43,429.94,578.92,480.23,1349.69,943.59
1120,642.99,507.29,472.83,430.32,579.43,480.65,1350.41,944.42
1121,643.50,507.76,473.24,430.69,579.93,481.08,1351.13,945.26
1122,644.03,508.28,473.65,431.07,580.47,481.50,1352.40,946.11
1123,644.54,508.76,474.06,431.45,580.97,481.92,1353.12,946.95
1124,645.14,509.23,474.47,431.83,581.44,482.35,1353.82,947.76
1125,645.75,509.70,474.87,432.20,581.92,482.77,1354.56,948.58
1126,646.26,510.15,475.29,432.58,582.39,483.20,1355.83,949.38
1127,646.85,510.60,475.70,432.96,582.86,483.62,1356.57,950.20
1128,647.44,511.06,476.09,433.33,583.33,484.05,1357.29,951.01
1129,648.04,511.51,476.50,433.70,583.80,484.47,1358.55,951.83
1130,648.63,511.97,476.90,434.08,584.27,484.90,1359.86,952.64
1131,649.14,512.42,477.30,434.45,584.74,485.32,1361.14,953.45
1132,649.65,512.88,477.71,434.82,585.21,485.75,1361.86,954.26
1133,650.17,513.33,478.11,435.19,585.68,486.17,1363.63,955.06
1134,650.73,513.75,478.52,435.56,586.15,486.59,1366.05,955.87
1135,651.24,514.18,478.94,435.94,586.62,487.02,1366.78,956.68
1136,651.76,514.74,479.36,436.32,587.10,487.44,1368.06,957.49
1137,652.28,515.40,479.78,436.70,587.57,487.87,1369.39,958.29
1138,652.80,516.17,480.20,437.07,588.04,488.29,1370.15,959.10
1139,653.32,516.57,480.61,437.45,588.54,488.72,1371.43,959.93
1140,654.10,517.00,481.03,437.83,589.08,489.14,1372.73,960.78
1141,654.89,517.53,481.45,438.22,589.62,489.57,1373.48,961.64
1142,655.39,518.03,481.85,438.59,590.09,489.99,1374.20,962.45
1143,655.91,518.41,482.26,438.97,590.59,490.42,1375.48,963.28
1144,656.54,518.78,482.67,439.34,591.10,490.84,1376.79,964.12
1145,657.13,519.15,483.07,439.72,591.60,491.27,1378.06,964.95
1146,657.82,519.54,483.49,440.10,592.14,491.69,1379.90,965.80
1147,658.33,520.05,483.89,440.48,592.64,492.12,1381.70,966.64
1148,658.83,520.42,484.30,440.85,593.15,492.54,1382.46,967.47
1149,659.35,520.81,484.70,441.23,593.65,492.97,1383.71,968.30
1150,659.86,521.19,485.11,441.60,594.12,493.39,1384.45,969.11
1151,660.37,521.58,485.51,441.98,594.59,493.81,1385.69,969.92
1152,660.87,521.97,485.91,442.35,595.06,494.24,1386.99,970.74
1153,661.37,522.36,486.31,442.72,595.53,494.66,1387.67,971.56
1154,661.88,522.74,486.71,443.09,596.00,495.09,1388.96,972.38
1155,662.39,523.13,487.11,443.46,596.47,495.51,1391.40,973.19
1156,662.89,523.52,487.51,443.83,596.95,495.94,1392.11,974.00
1157,663.40,523.91,487.90,444.20,597.42,496.36,1393.97,974.81
1158,663.92,524.29,488.30,444.57,597.89,496.79,1394.67,975.62
1159,664.44,524.68,488.69,444.94,598.36,497.21,1395.39,976.43
1160,664.95,525.07,489.08,445.31,598.83,497.64,1396.12,977.25
1161,665.46,525.45,489.48,445.68,599.30,498.06,1397.96,978.06
1162,666.03,525.84,489.88,446.05,599.77,498.49,1398.70,978.88
1163,666.65,526.23,490.28,446.42,600.27,498.91,1399.43,979.72
1164,667.28,526.63,490.70,446.80,600.81,499.34,1400.69,980.58
1165,667.96,527.04,491.12,447.19,601.35,499.76,1401.45,981.44
1166,668.61,527.69,491.53,447.57,601.89,500.19,1402.19,982.30
1167,669.23,528.16,491.94,447.94,602.39,500.61,1402.93,983.14
1168,669.83,528.65,492.35,448.32,602.90,501.03,1403.68,983.98
1169,670.45,529.19,492.76,448.70,603.43,501.46,1405.49,984.83
1170,671.09,529.68,493.17,449.08,603.94,501.88,1407.40,985.66
1171,671.71,530.15,493.58,449.46,604.44,502.31,1408.11,986.51
1172,672.21,530.63,493.98,449.83,604.95,502.73,1409.94,987.38
1173,672.83,531.09,494.39,450.21,605.42,503.16,1411.82,988.19
1174,673.42,531.55,494.78,450.58,605.89,503.58,1412.50,989.01
1175,673.99,532.01,495.19,450.95,606.36,504.01,1413.23,989.82
1176,674.58,532.48,495.60,451.33,606.86,504.43,1413.96,990.65
1177,675.16,532.93,496.00,451.71,607.33,504.86,1416.32,991.46
1178,675.75,533.38,496.41,452.08,607.80,505.28,1417.05,992.27
1179,676.26,533.83,496.82,452.46,608.28,505.71,1418.90,993.09
1180,676.76,534.28,497.23,452.84,608.75,506.13,1419.63,993.90
1181,677.27,534.73,497.62,453.20,609.22,506.56,1420.91,994.71
1182,677.83,535.13,498.01,453.57,609.69,506.98,1421.60,995.53
1183,678.33,535.58,498.41,453.94,610.16,507.41,1422.32,996.34
1184,678.88,536.03,498.81,454.32,610.63,507.83,1424.15,997.15
1185,679.43,536.48,499.22,454.69,611.10,508.26,1424.88,997.97
1186,679.98,536.92,499.61,455.06,611.57,508.68,1425.63,998.78
1187,680.56,537.41,500.02,455.44,612.08,509.11,1427.45,999.62
1188,681.08,537.92,500.44,455.82,612.61,509.53,1429.28,1000.47
1189,681.87,538.46,500.86,456.20,613.19,509.96,1430.54,1001.35
1190,682.39,538.98,501.28,456.59,613.72,510.38,1431.85,1002.21
1191,682.90,539.35,501.68,456.96,614.23,510.81,1433.11,1003.05
1192,683.40,539.72,502.10,457.34,614.73,511.23,1434.97,1003.88
1193,683.92,540.11,502.52,457.73,615.27,511.66,1437.88,1004.74
1194,684.42,540.49,502.93,458.11,615.77,512.08,1438.57,1005.58
1195,685.04,540.86,503.34,458.48,616.28,512.50,1439.86,1006.41
1196,685.66,541.23,503.74,458.86,616.78,512.93,1440.59,1007.25
1197,686.17,541.61,504.15,459.24,617.25,513.35,1441.87,1008.07
1198,686.76,541.98,504.55,459.61,617.72,513.78,1442.60,1008.89
1199,687.35,542.36,504.96,459.99,618.19,514.20,1443.34,1009.70
1200,687.95,542.73,505.36,460.36,618.67,514.63,1444.60,1010.51
1201,688.54,543.11,505.75,460.73,619.14,515.05,1445.28,1011.32
1202,689.05,543.48,506.14,461.10,619.61,515.48,1445.98,1012.13
1203,689.56,543.86,506.53,461.46,620.08,515.90,1446.70,1012.94
1204,690.13,544.23,506.92,461.83,620.55,516.33,1447.44,1013.75
1205,690.71,544.60,507.32,462.20,621.02,516.75,1448.17,1014.57
1206,691.28,544.98,507.71,462.57,621.49,517.18,1448.93,1015.39
